,samples,nm_class,slices,fold
338,4729fe4b-c1ac-489b-a67e-91e5c5e3ff8c,Kidney-ChRCC,4,6
339,93b51c61-6eea-4228-a102-840a2e118522,Kidney-ChRCC,5,6
341,09537dce-c797-4b60-962a-d4c3cd6ab00a,Kidney-ChRCC,7,6
342,64f696a6-58b2-40a8-b848-fd775cd52529,Kidney-ChRCC,8,6
343,148536ce-ee2a-4952-a19d-10d6f44146b9,Kidney-ChRCC,9,6
344,0b811c6a-8f05-44bd-ac33-fb720d189e71,Kidney-ChRCC,10,6
345,c00de7a0-0b09-4e07-988c-ef2a7f8e932a,Kidney-ChRCC,1,6
346,ba686386-8113-4885-b20f-6ad09a295604,Kidney-ChRCC,2,6
347,d113ce88-04ab-4675-b363-92f80c28de34,Kidney-ChRCC,3,6
348,58c7e9c3-1345-48c0-a758-0887358b8696,Kidney-ChRCC,4,6
349,c6d6f49e-6e95-4e41-8388-71f6fe017d80,Kidney-ChRCC,5,6
351,2ccd028d-e7e0-4f77-a512-f658a31819a4,Kidney-ChRCC,7,6
352,322f0b01-2118-4dbe-aba1-3875a54ee71b,Kidney-ChRCC,8,6
353,d648c804-4eaf-4252-8b6f-13378158a07d,Kidney-ChRCC,9,6
354,5bebc389-de0d-45b8-9d2f-6476988c358a,Kidney-ChRCC,10,6
355,9fc0e0e8-1b0f-400c-b4cf-126193283695,Kidney-ChRCC,1,6
356,e9032df3-8692-4146-a867-b9b64c9b310a,Kidney-ChRCC,2,6
357,9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0,Kidney-ChRCC,3,6
358,fae88d21-171c-4df4-b258-3c5948a1034b,Kidney-ChRCC,4,6
359,cdf313c8-59f9-41c6-9bd2-f47cb4287da5,Kidney-ChRCC,5,6
361,1e8ae8dd-74c1-44d5-a74e-bfdce801c736,Kidney-ChRCC,7,6
362,07e0e938-f61f-477a-92a2-5b7e74b78943,Kidney-ChRCC,8,6
363,4ecbfd89-393f-4126-aa1c-951a2c23ef89,Kidney-ChRCC,9,6
364,c29f6ed6-880d-4f03-977e-1087738e5e60,Kidney-ChRCC,10,6
365,94434272-4cbd-4b4d-bd98-44f18526dd69,Kidney-ChRCC,1,6
366,bd2ec47b-a120-4b3b-b10d-aee09805ab33,Kidney-ChRCC,2,6
367,3ace181a-23bd-424e-a87e-e0c01a2a2cb8,Kidney-ChRCC,3,6
368,85ed2434-da94-4333-90ca-6ca4691cbdd3,Kidney-ChRCC,4,6
369,a3deafcb-b54f-4b7e-89ac-c92c16fb919f,Kidney-ChRCC,5,6
371,f38fc6ac-2af8-4d89-a514-4e2c5fdf08de,Kidney-ChRCC,7,6
372,81bb13fc-f082-4c0b-8066-1729f11ef617,Kidney-ChRCC,8,6
373,6400c324-2c94-477d-acb9-669d4ea46f1e,Kidney-ChRCC,9,6
374,a592e80a-3b1a-46aa-be30-bcd87d6bca6f,Kidney-ChRCC,10,6
375,24f887e1-ce82-40f3-9674-11102bd076c0,Kidney-ChRCC,1,6
376,9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b,Kidney-ChRCC,2,6
377,345a06d6-fa5c-4674-a847-88a6b537cf3c,Kidney-ChRCC,3,6
378,715f59dd-a80f-422d-988c-f73f4b987baf,Kidney-ChRCC,4,6
379,97c1a300-978d-4df1-9e97-ce2f92b9eff1,Kidney-ChRCC,5,6
381,3feac02a-c99f-4dd9-9eff-e4f5e87f7dc5,Kidney-RCC,7,6
382,f64e9609-d75d-400c-a92d-d77fd54d6c29,Kidney-RCC,8,6
383,252a1c43-f954-44d7-8e31-6bcd0157a05c,Kidney-RCC,9,6
384,aad8c8d6-d828-4aac-9cfb-cee893e36850,Kidney-RCC,10,6
385,81d0d6bb-7319-4b67-bcf7-36df24e76b43,Kidney-RCC,1,6
386,fd74de4d-6973-4597-a541-e8a13d80ad55,Kidney-RCC,2,6
387,9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa,Kidney-RCC,3,6
388,a56cd282-f6c5-4373-b3d8-676562894598,Kidney-RCC,4,6
389,a54aac0e-4108-49cf-bf50-687031c7cda6,Kidney-RCC,5,6
391,063cfacf-9933-4a2d-8921-0aeb76e12779,Kidney-RCC,7,6
392,51206157-94cc-4702-8247-c98283b487aa,Kidney-RCC,8,6
393,bcf54c96-2b62-4e24-926f-d77576250dd1,Kidney-RCC,9,6
394,dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91,Kidney-RCC,10,6
395,10d15b7a-16d1-4953-aaef-f193ffa97f42,Kidney-RCC,1,6
396,64446aec-c125-4c81-b9cc-62482cb1aaed,Kidney-RCC,2,6
397,0f53e757-1823-409f-a0ea-249270728e15,Kidney-RCC,3,6
398,54842328-9432-4820-8976-7964bf9bf147,Kidney-RCC,4,6
399,267a9862-17bd-4056-ba4a-1f373736ffbb,Kidney-RCC,5,6
401,de4c3f91-d164-47df-9971-feba840d247c,Kidney-RCC,7,6
402,fbf937f1-5f30-470c-8a77-46cd1c41e073,Kidney-RCC,8,6
403,d429c27a-5963-42fe-b3a0-7252c20669d8,Kidney-RCC,9,6
404,9c181313-5b4c-41c5-9ad5-a5a86fe609aa,Kidney-RCC,10,6
405,85448d11-9f84-44b7-8ae3-a115f24bdb76,Kidney-RCC,1,6
406,d01710f9-efc8-4b5f-9e53-300b30f9219f,Kidney-RCC,2,6
407,00bf0350-8c7c-4b9e-8143-13ea2dc1122f,Kidney-RCC,3,6
408,db4592fb-13c2-4d61-9dc3-a5d43def8d4b,Kidney-RCC,4,6
409,a4f8305f-4409-4776-b34d-4878d18c8693,Kidney-RCC,5,6
411,2c581a74-7716-4c20-b366-a8e1d9a901f6,Kidney-RCC,7,6
412,1e046ab9-fa4c-4c15-8d78-ed0048c80ebf,Kidney-RCC,8,6
413,f3c1a125-06e9-41c4-9558-275a3e346cc5,Kidney-RCC,9,6
414,fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6,Kidney-RCC,10,6
415,b51fa117-2c0a-4e1d-8ec4-9f039073a486,Kidney-RCC,1,6
416,fa5e2900-95e7-4700-9707-a329cd0c77fd,Kidney-RCC,2,6
417,b6365bdb-e6d5-4615-95b3-db12a0c2f3d9,Kidney-RCC,3,6
418,8fb7fcac-6c1d-40c2-9309-b53821cbef30,Kidney-RCC,4,6
419,e1217ebe-1826-41a9-b6c4-702100a66f5e,Kidney-RCC,5,6
421,2425a532-f562-423a-88f5-228642f53875,Kidney-RCC,7,6
422,72293a70-9dc8-4e4a-acdc-c74587a90420,Kidney-RCC,8,6
423,7815397b-aa39-4b79-bcaa-6859a3f115f8,Kidney-RCC,9,6
424,c14407ad-670e-4d1e-9417-2b76f4810fff,Kidney-RCC,10,6
425,63d0c49d-918d-41fb-808a-1f8001981917,Kidney-RCC,1,6
426,dddea2e4-b8c3-4157-9d92-6de472e8375a,Kidney-RCC,2,6
427,e6801359-d1d7-4871-b2fb-180674a2e469,Kidney-RCC,3,6
428,f03330dd-c616-4ad5-abc3-6d6b0445e9e9,Kidney-RCC,4,6
429,ca2b9fe2-97e0-4d4f-afd7-a5acf638800f,Kidney-RCC,5,6
431,42f88b95-fa12-47c7-93f1-cf72f207291c,Kidney-RCC,7,6
432,c504d5a9-29b0-4b7e-ac7b-5e543449a0f4,Kidney-RCC,8,6
433,483bb781-0179-42e1-bf9c-487b240769b8,Kidney-RCC,9,6
434,a9dbd55c-5dcc-48db-8785-6baef3fdd7db,Kidney-RCC,10,6
435,5ecc88f7-8391-4168-af11-07a6bf9b3652,Kidney-RCC,1,6
436,33b7e799-ad10-498f-9948-8ce433311539,Kidney-RCC,2,6
437,642e1379-1061-40bc-9a4c-f7c191e84d9d,Kidney-RCC,3,6
438,0ed63d84-d3fe-4289-9255-35f4a03b703b,Kidney-RCC,4,6
439,cf5deb22-f7eb-409d-a0e4-882716199c39,Kidney-RCC,5,6
441,14dd86c1-dfb3-4124-a453-4d64223bc048,Kidney-RCC,7,6
442,b4f515ce-5bee-4e40-a66a-01f41e92181e,Kidney-RCC,8,6
443,88e35d25-d98d-4576-8ebe-1cd74010ecd8,Kidney-RCC,9,6
444,2deb8f9a-9e0a-46d1-bcb5-902db3b5c8ac,Kidney-RCC,10,6
445,d8415cf6-8e4d-4c54-811e-199da14237f1,Kidney-RCC,1,6
446,a441697c-4ca0-4eab-9b01-b9cb50223ce2,Kidney-RCC,2,6
447,2e8ad1cd-d5d5-4bb4-8bbd-e9bef45088da,Kidney-RCC,3,6
448,b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15,Kidney-RCC,4,6
449,bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71,Kidney-RCC,5,6
451,4853fd17-7214-4f0c-984b-1be0346ca4ab,CNS-Oligo,7,6
452,85d915b8-0184-4ec7-93ad-e9ffa2f5743b,CNS-Oligo,8,6
453,8c46a1df-1c10-4188-992a-a55b782494c9,CNS-Oligo,9,6
454,c1abb741-4fcd-4161-b057-c7efd619cc99,CNS-Oligo,10,6
455,86386b36-2950-4479-b79f-4b347053c8bc,CNS-Oligo,1,6
456,67f88cd9-ab77-4227-a8d7-5512246f9772,CNS-Oligo,2,6
457,c6888be2-4517-41e4-a801-9c915f24e737,CNS-Oligo,3,6
458,2aeaab9f-4459-4be8-91e7-e0746cbd671c,CNS-Oligo,4,6
459,f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee,CNS-Oligo,5,6
461,d252a54e-0377-4b3e-8228-26108ea704fa,CNS-Oligo,7,6
462,ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8,CNS-Oligo,8,6
463,3a81f733-b3a3-4578-b925-a663612bc92c,CNS-Oligo,9,6
464,d414e076-dcb6-4edf-adef-0abdc57354ea,CNS-Oligo,10,6
465,a78544d7-65c6-4778-af62-ceec24c14056,CNS-Oligo,1,6
466,3d477ac1-3bdf-4410-9594-1a3a1412c6ae,CNS-Oligo,2,6
467,00493087-9d9d-40ca-86d5-936f1b951c93,CNS-Oligo,3,6
468,4c3eda94-56f4-46d3-8c88-50d476e773f6,Liver-HCC,4,6
469,b9098b7c-eab0-4ef5-b968-8d3024bf32f7,Liver-HCC,5,6
471,5d58b984-e0b8-4237-a576-0e9d4079599e,Liver-HCC,7,6
472,f1a4f60a-5228-47cd-883f-ff8d2dfe1633,Liver-HCC,8,6
473,a2f143d6-ba07-4ff0-960d-b29c3c716665,Liver-HCC,9,6
474,47e5ff56-9534-4fcf-a593-33027e877f93,Liver-HCC,10,6
475,6b50391f-d890-4ca0-b942-beab0f8bf1c9,Liver-HCC,1,6
476,d252f328-4583-4e97-9a71-bb2885f06f73,Liver-HCC,2,6
477,c36213e4-c057-46f5-ada5-f1f921855bb4,Liver-HCC,3,6
478,1127b561-ea40-4d5e-95df-daa0a5ebc1e4,Liver-HCC,4,6
479,c016d025-3c92-41c5-b846-493b1fcce79e,Liver-HCC,5,6
481,484a41c8-fcaf-488d-97dc-bfe6a4b88a95,Liver-HCC,7,6
482,96517058-18d2-4847-8085-768ca8aa1565,Liver-HCC,8,6
483,c1d9ed06-7498-4c6c-a0de-dbf28e868109,Liver-HCC,9,6
484,9c681cd9-25fb-42ac-aa6b-bb962882fa22,Liver-HCC,10,6
485,7fc7b316-f3d3-4e71-9417-423fe334e6bc,Liver-HCC,1,6
486,1c00925b-7328-4db0-b930-04aab2d80719,Liver-HCC,2,6
487,29b92b51-7ba3-42a9-97d3-6a9b5e43f928,Liver-HCC,3,6
488,d02597f8-3ac7-4165-a65f-0e134e5d215b,Liver-HCC,4,6
489,6b25a78f-20dc-4ccc-b4c0-f9885d16725d,Liver-HCC,5,6
491,4cff8590-559e-4204-8635-96e11bfeda68,Liver-HCC,7,6
492,50ee360c-e3df-4888-9999-ebb88e271d08,Liver-HCC,8,6
493,2bff30d5-be79-4686-8164-7a7d9619d3c0,Liver-HCC,9,6
494,dcf45005-7e6d-4c26-9994-f973da7e814f,Liver-HCC,10,6
495,d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e,Liver-HCC,1,6
496,03c88506-d72e-4a44-a34e-a7f0564f1799,Liver-HCC,2,6
497,6e6ad1a2-f1eb-44d1-9852-f5752afcf5eb,Liver-HCC,3,6
498,70422e6d-cb1f-4284-8be9-1d4517ffad60,Liver-HCC,4,6
499,5df489bc-6178-49e4-8a42-506f70300dff,Liver-HCC,5,6
501,c05adc19-2e01-4712-a35a-69eee4d40998,Liver-HCC,7,6
502,343fcbc2-f30c-4ffa-a0b3-f5bb21e5e70b,Liver-HCC,8,6
503,84fe77b4-f6cc-49bf-a6b9-1621ec9394f8,Liver-HCC,9,6
504,5ead73fe-1c34-48ed-b20d-89fc3c82dbd6,Liver-HCC,10,6
505,992d9566-b1da-421a-bf36-d23382b115fa,Liver-HCC,1,6
506,d9c5493e-f969-4c04-a646-9a3134011021,Liver-HCC,2,6
507,7f03cb4b-60b1-460c-b761-402e7ca09b0d,Liver-HCC,3,6
508,670f971f-a525-4ef8-91ba-610cfbaeb914,Liver-HCC,4,6
509,e30c64d5-e796-4cfc-8dc8-6e62bf97822f,Liver-HCC,5,6
511,3bacc189-01b8-46cc-a442-f393c0f428c6,Liver-HCC,7,6
512,b9f03936-1de5-4330-8b0f-6d0ab533876e,Liver-HCC,8,6
513,4904d56f-0fe7-4482-8f6d-9e54d261f399,Liver-HCC,9,6
514,f7e9eed5-7a0b-4b2d-bea3-fd8c42a3b90e,Liver-HCC,10,6
515,81a8b064-e735-455f-b2db-af7ae11daac4,Liver-HCC,1,6
516,0d259ac2-03d1-4814-9b0b-d05e3a6029b7,Liver-HCC,2,6
517,4624fd20-e2ad-4826-b606-a694b04e1076,Liver-HCC,3,6
518,41840dc1-5ea2-4f01-a0d4-8b65add641c8,Liver-HCC,4,6
519,10cb8ac6-c622-11e3-bf01-24c6515278c0,Liver-HCC,5,6
521,1df8939c-c622-11e3-bf01-24c6515278c0,Liver-HCC,7,6
522,23eb72d8-c622-11e3-bf01-24c6515278c0,Liver-HCC,8,6
523,2ecd8358-c622-11e3-bf01-24c6515278c0,Liver-HCC,9,6
524,31bcfd64-c622-11e3-bf01-24c6515278c0,Liver-HCC,10,6
525,34030a28-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,6
526,35e33a7a-c622-11e3-bf01-24c6515278c0,Liver-HCC,2,6
527,3faeb03e-c622-11e3-bf01-24c6515278c0,Liver-HCC,3,6
528,4255582e-c622-11e3-bf01-24c6515278c0,Liver-HCC,4,6
529,47d77750-c622-11e3-bf01-24c6515278c0,Liver-HCC,5,6
531,51800588-c622-11e3-bf01-24c6515278c0,Liver-HCC,7,6
532,5b178f44-c622-11e3-bf01-24c6515278c0,Liver-HCC,8,6
533,5cf21488-c622-11e3-bf01-24c6515278c0,Liver-HCC,9,6
534,6172ca02-c622-11e3-bf01-24c6515278c0,Liver-HCC,10,6
535,6622f932-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,6
536,69f37546-c622-11e3-bf01-24c6515278c0,Liver-HCC,2,6
537,7ae510f8-c622-11e3-bf01-24c6515278c0,Liver-HCC,3,6
538,7c405ca0-c622-11e3-bf01-24c6515278c0,Liver-HCC,4,6
539,7d38018a-c622-11e3-bf01-24c6515278c0,Liver-HCC,5,6
541,80ab6c08-c622-11e3-bf01-24c6515278c0,Liver-HCC,7,6
542,819b4304-c622-11e3-bf01-24c6515278c0,Liver-HCC,8,6
543,83d57c5c-c622-11e3-bf01-24c6515278c0,Liver-HCC,9,6
544,87671312-c622-11e3-bf01-24c6515278c0,Liver-HCC,10,6
545,8a6d6b2e-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,6
546,8fd5e62c-c622-11e3-bf01-24c6515278c0,Liver-HCC,2,6
547,9321341c-c622-11e3-bf01-24c6515278c0,Liver-HCC,3,6
548,97a6f44a-c622-11e3-bf01-24c6515278c0,Biliary-AdenoCA,4,6
549,99bdc3da-c622-11e3-bf01-24c6515278c0,Liver-HCC,5,6
551,a1a75f66-c622-11e3-bf01-24c6515278c0,Liver-HCC,7,6
552,a2a67c8a-c622-11e3-bf01-24c6515278c0,Liver-HCC,8,6
553,abbbe65c-c622-11e3-bf01-24c6515278c0,Liver-HCC,9,6
554,b070af2a-c622-11e3-bf01-24c6515278c0,Liver-HCC,10,6
555,b1f19de6-c622-11e3-bf01-24c6515278c0,Liver-HCC,1,6
556,b32449c0-c622-11e3-bf01-24c6515278c0,Liver-HCC,2,6
557,b67208c4-c622-11e3-bf01-24c6515278c0,Liver-HCC,3,6
558,b994762c-c622-11e3-bf01-24c6515278c0,Liver-HCC,4,6
559,ba940092-c622-11e3-bf01-24c6515278c0,Liver-HCC,5,6
561,bcc74a5e-c622-11e3-bf01-24c6515278c0,Biliary-AdenoCA,7,6
562,c021b61c-c622-11e3-bf01-24c6515278c0,Liver-HCC,8,6
563,cf2d34c4-c622-11e3-bf01-24c6515278c0,Liver-HCC,9,6
564,d182b67c-c622-11e3-bf01-24c6515278c0,Liver-HCC,10,6
565,d876d576-c622-11e3-bf01-24c6515278c0,Biliary-AdenoCA,1,6
566,da5b9926-c622-11e3-bf01-24c6515278c0,Biliary-AdenoCA,2,6
567,de4f520c-c622-11e3-bf01-24c6515278c0,Liver-HCC,3,6
568,df9f8c80-c622-11e3-bf01-24c6515278c0,Biliary-AdenoCA,4,6
569,e4fd1b3e-c622-11e3-bf01-24c6515278c0,Biliary-AdenoCA,5,6
571,f2b2111c-c622-11e3-bf01-24c6515278c0,Biliary-AdenoCA,7,6
572,f8733b80-c622-11e3-bf01-24c6515278c0,Liver-HCC,8,6
573,0be08326-c623-11e3-bf01-24c6515278c0,Liver-HCC,9,6
574,2584b428-c623-11e3-bf01-24c6515278c0,Biliary-AdenoCA,10,6
575,39458b0e-c623-11e3-bf01-24c6515278c0,Biliary-AdenoCA,1,6
576,5a51a6fc-c623-11e3-bf01-24c6515278c0,Biliary-AdenoCA,2,6
577,5c9b8a2c-c623-11e3-bf01-24c6515278c0,Biliary-AdenoCA,3,6
578,7512b38c-c623-11e3-bf01-24c6515278c0,Biliary-AdenoCA,4,6
579,760881cc-c623-11e3-bf01-24c6515278c0,Biliary-AdenoCA,5,6
581,78bc2608-c623-11e3-bf01-24c6515278c0,Biliary-AdenoCA,7,6
582,79b23f34-c623-11e3-bf01-24c6515278c0,Biliary-AdenoCA,8,6
583,7ae872a6-c623-11e3-bf01-24c6515278c0,Biliary-AdenoCA,9,6
584,5a7f3c88-ef02-4e97-8009-5622245b6a09,Lung-AdenoCA,10,6
585,cd0aeed5-93a1-4287-8a88-fe6b7b5e3983,Lung-AdenoCA,1,6
586,3b20d548-2a7d-4031-85a1-425ca7201d7a,Lung-AdenoCA,2,6
587,dd09c7aa-744a-413d-839f-e75e1825f9f9,Lung-AdenoCA,3,6
588,49dec0c2-8e75-4f44-a253-82b2ea605890,Lung-AdenoCA,4,6
589,15e097e3-e468-466c-8e57-b59fba90bbf2,Lung-AdenoCA,5,6
591,23d77176-dfed-4bee-ac96-9934377d8d81,Lung-AdenoCA,7,6
592,b7f11036-7ac4-41bc-a9a4-64162725fdfc,Lung-AdenoCA,8,6
593,bd3e88b3-b37c-4641-85fa-d8125ba324ca,Lung-AdenoCA,9,6
594,fa2c3620-7e82-4b12-b135-87986f0f2890,Lung-AdenoCA,10,6
595,de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7,Lung-AdenoCA,1,6
596,fa8844f8-c4b6-487a-8187-e30c12a7a453,Lung-AdenoCA,2,6
597,9ffcb7fa-424c-4f93-87a7-ce5e9053c613,Lung-AdenoCA,3,6
598,199bbb0f-996c-40c1-b06d-2066f04be778,Lung-AdenoCA,4,6
599,23d86395-9e20-4cf9-bf7e-f76544a1f772,Lung-AdenoCA,5,6
601,d5443922-fea5-4ff0-bd6e-8ce04e1951d8,Lung-AdenoCA,7,6
602,0b19bee7-5281-4915-9d98-c20eb3e84ecf,Lung-AdenoCA,8,6
603,bce88385-4a1b-4a8c-920c-060f6a2675d4,Lung-AdenoCA,9,6
604,9c7b3ac8-1352-49cd-8a8c-df6b19f6fd64,Lung-AdenoCA,10,6
605,020fab36-c7de-4933-b2bf-dc7b019a1326,Lung-AdenoCA,1,6
606,bf7462a2-394f-4838-bcb6-4d0126fa48b1,Lung-AdenoCA,2,6
607,0176cf1d-0760-4769-a493-277f4bb7585e,Lung-AdenoCA,3,6
608,fa6a60f5-8949-4e01-9435-d3117601627f,Lung-AdenoCA,4,6
609,14bf9bfb-14d6-4cac-a556-828f680e8a15,Lung-AdenoCA,5,6
611,2bde43e2-fd4e-413e-adc7-c50bca75d358,Lung-AdenoCA,7,6
612,46693a2b-5105-4770-a9e1-031dfedeb694,Lung-AdenoCA,8,6
613,c437535b-2acc-4236-beae-94e2c1336830,Lung-AdenoCA,9,6
614,53d32d8b-5649-42b0-8c52-2c39af2a961b,Lung-AdenoCA,10,6
615,52910a60-bb15-4ba5-9d09-50d8ee6a445b,Lung-AdenoCA,1,6
616,09bc8542-4ea1-4599-91b3-d606425b37e2,Lung-AdenoCA,2,6
617,68c2a355-862c-4657-b296-5776ed8447b0,Lung-AdenoCA,3,6
618,0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d,Lung-AdenoCA,4,6
619,6726c157-f688-491d-8b56-35628645df89,Lung-AdenoCA,5,6
621,53bb7112-3e38-45fe-a9c4-1b0871babf4a,Lung-AdenoCA,7,6
622,935b113e-f5ed-4a07-8e1d-1603daba7f40,Lung-SCC,8,6
623,fb0c6353-a90c-45e2-9355-7cd16cf756ff,Lung-SCC,9,6
624,8cf9b32d-3d6f-4898-8c7a-89511b754021,Lung-SCC,10,6
625,1c3df485-8e75-4378-87f6-c6463a520624,Lung-SCC,1,6
626,d2ab2555-7288-47a4-a80c-bf62d65b67b8,Lung-SCC,2,6
627,706868b5-4920-433a-bea3-92e9bf83059b,Lung-SCC,3,6
628,d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1,Lung-SCC,4,6
629,c48d7f4a-e98a-4077-a749-eb9f56f05b84,Lung-SCC,5,6
631,448af8b4-e071-48b0-a65b-b4ad17afdc0c,Lung-SCC,7,6
632,84e601b7-dfa5-4cd5-9fef-07f03967a0d4,Lung-SCC,8,6
633,b88f014e-bc0f-4775-8228-39e0b471c3b0,Lung-SCC,9,6
634,43aa4123-0fe2-4071-8a81-cbdd0410b917,Lung-SCC,10,6
635,a96eddfc-3afb-4bf8-a440-c91778113fbd,Lung-SCC,1,6
636,0bbc7ede-5022-4084-925c-d65baaf7abc2,Lung-SCC,2,6
637,abc94013-71f5-4ac6-88a4-01b4ef9f9d2f,Lung-SCC,3,6
638,25224aa0-cfdd-48ec-92e5-8f3992a3e574,Lung-SCC,4,6
639,b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42,Lung-SCC,5,6
641,96dc785c-8417-4813-8d15-c32b22d78b74,Lung-SCC,7,6
642,71a2b4a2-88dd-4911-a67e-70b3309c4a12,Lung-SCC,8,6
643,692dfa4f-45e5-4183-b5da-6650a1fbcabd,Lung-SCC,9,6
644,369c06f2-8904-49cb-99d1-dd297ed0cd0c,Lung-SCC,10,6
645,2fe2433b-9a55-431f-a869-2b5a63e8e8fc,Lung-SCC,1,6
646,9623d295-c23d-4f2f-827c-69f767a26f1f,Lung-SCC,2,6
647,649f2c20-5b50-40a8-a6fd-9a51f3d5b9df,Lung-SCC,3,6
648,a762dd44-a8ac-4269-8163-bbf6d0f8d4b3,Lung-SCC,4,6
649,34881c6b-f59f-42c0-9f29-9c5c47262ae6,Lung-SCC,5,6
651,48f68f73-3ac0-44ac-ba12-b8889fcb7f38,Lung-SCC,7,6
652,387c6519-6529-4074-a5ab-00f8052a5732,Lung-SCC,8,6
653,6962bc97-fbb8-4220-a600-e3c251e245cb,Lung-SCC,9,6
654,7731ef7f-25bd-42f5-9a20-be249306a711,Lung-SCC,10,6
655,89c48e53-c8a9-4518-b3b8-509cdcaff52b,Lung-SCC,1,6
656,45e16b70-c3ec-493e-86d1-505ffdf5056c,Lung-SCC,2,6
657,e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba,Lung-SCC,3,6
658,fab3d6f4-de1c-4d6c-bdea-ac39a7884657,Lung-SCC,4,6
659,efe4d5dd-fffb-41df-ab86-be06cc16646f,Lung-SCC,5,6
661,e9cb8877-8e83-46c0-93f0-ea20530c9400,Lung-SCC,7,6
662,d18c6e64-9598-488a-8ab3-3652072f9277,Lung-SCC,8,6
663,0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f,Lung-SCC,9,6
664,4c2ad4a0-5d57-4e27-9f35-058b2f205f50,Lung-SCC,10,6
665,79eb7bba-f0d8-462c-add7-20a2fb7843e1,Lung-SCC,1,6
666,7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e,Lung-SCC,2,6
667,4c3840df-9824-40db-879e-6d24adc8c155,Lung-SCC,3,6
668,ad41f1f3-e38e-4418-9c16-52bca5719f39,Lung-SCC,4,6
669,2045c788-9ea8-4ea5-a5e3-65fc16a62adb,Lung-SCC,5,6
671,140d5fa9-afbe-444e-a7e7-6a4cb4ab2923,Lymph-BNHL,7,6
672,232b7754-b3c3-4530-9d24-3af40d9b2816,Lymph-BNHL,8,6
673,dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf,Lymph-BNHL,9,6
674,f04aecf0-eb12-4ab9-928e-7bcf201b0b40,Lymph-BNHL,10,6
675,05616329-e7ba-4efd-87b1-d79cd0f7af3d,Lymph-BNHL,1,6
676,ce85ccf3-6621-4976-b187-2f28d45dd4d9,Lymph-BNHL,2,6
677,f9837a56-7244-4846-a63d-266e6a92f168,Lymph-BNHL,3,6
678,ebe0ed67-2d3f-45cd-8f9b-4912595b16a0,Lymph-BNHL,4,6
679,e2b09705-c5c8-48ee-a90e-19648a7bf2cb,Lymph-BNHL,5,6
681,4e7cdeda-6dc1-4f17-b853-72a68e5aa7e1,Lymph-BNHL,7,6
682,9e842227-2bc6-4185-bedb-abeb03836b51,Lymph-BNHL,8,6
683,874f64e9-8a0d-4f88-92c4-7e831842b1d1,Lymph-BNHL,9,6
684,4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83,Lymph-BNHL,10,6
685,1d1eeba2-4d7b-4380-b0b6-26d246bc4158,Lymph-BNHL,1,6
686,5bcf473f-417d-47a5-9745-ac7faf830b1f,Lymph-BNHL,2,6
687,bc1d5327-2e76-4e0e-b749-72a559469d0d,Lymph-BNHL,3,6
688,aa20b9ab-dba9-4002-ad45-cafa2f85cef7,Lymph-BNHL,4,6
689,124d5b04-4588-44c3-9c00-61e064cf1bdb,Lymph-BNHL,5,6
691,3e012b50-06d1-4120-971b-5e54139b00ee,Lymph-BNHL,7,6
692,baa02e74-9cae-4996-858e-17d9f52d924b,Lymph-BNHL,8,6
693,abedd46c-47b8-4242-adb6-12835400cb3f,Lymph-BNHL,9,6
694,56e57223-264e-489d-bc9a-a07789065c40,Lymph-BNHL,10,6
695,22578b9f-78dc-464c-9bb9-382f033283d0,Lymph-BNHL,1,6
696,2f0a660c-ba3c-49bb-90f7-39b0034cea82,Lymph-BNHL,2,6
697,81cc0f39-6677-4f2e-9a75-d30152b188f3,Lymph-BNHL,3,6
698,e2fa7251-507e-4d76-95a3-a228adc3885a,Lymph-BNHL,4,6
699,76788f17-257d-47c7-ad85-ac5f959216b5,Lymph-BNHL,5,6
702,71982a1b-52a4-440f-bd5d-62a0e6cc7fd9,Lymph-BNHL,7,6
703,dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca,Lymph-BNHL,8,6
704,4d72d06d-b6af-4294-9eef-6e61e067761f,Lymph-BNHL,9,6
705,858631eb-4e91-4aad-809c-c3948519313d,Lymph-BNHL,10,6
706,e6168db0-d12f-4218-8ab9-bd704201cb2b,Lymph-BNHL,1,6
