,samples,nm_class,slices,fold
142,011cf17-0783-4f9d-b355-4f0fc1a2e78b.csv,Panc-AdenoCA,5,6
144,0b3c237-29a4-48b3-90b3-9f2c0ccb5928.csv,Panc-AdenoCA,7,6
145,1b6fd6b-547a-47e4-8ecb-a6f1826ccfd3.csv,Panc-AdenoCA,8,6
146,2dc0e0c-842f-40de-9c39-486b491ea80a.csv,Panc-AdenoCA,9,6
147,4652d14-2e4d-4f4a-a4f7-8df77df788c0.csv,Panc-AdenoCA,10,6
148,5cc9620-7686-4805-a96c-cf8e659847c3.csv,Panc-AdenoCA,1,6
149,6ba50eb-3c12-41ad-ac7b-d23b2001fe44.csv,Panc-AdenoCA,2,6
150,6cca60e-17dc-44c3-90f7-1b57b0e08e5f.csv,Panc-AdenoCA,3,6
151,7c46ede-b280-4344-8dbb-e860c6472239.csv,Panc-AdenoCA,4,6
152,c399826-087f-44b9-98c0-bd881646b0f4.csv,Panc-AdenoCA,5,6
154,df57388-7de1-4c90-910e-ef63a246dff1.csv,Panc-AdenoCA,7,6
155,ebac79d-8b38-4469-837e-b834725fe6d5.csv,Panc-AdenoCA,8,6
156,ffe694e-b488-489e-bdbe-0800e505eec4.csv,Panc-AdenoCA,9,6
157,2238b5f-0513-487a-9b1b-7bef85ebf336.csv,Panc-AdenoCA,10,6
158,3210fd0-344c-468e-8ff2-2d0869a2fb75.csv,Panc-AdenoCA,1,6
159,3edc9cc-f54a-4459-a5d0-097879c811e5.csv,Panc-AdenoCA,2,6
160,492a32b-bf2f-4f8c-b06e-794a4baa2fe7.csv,Panc-AdenoCA,3,6
161,5346247-3f30-470a-b4ab-732180786291.csv,Panc-AdenoCA,4,6
162,5d5c238-0447-47fa-9a81-3b823cbdcea6.csv,Panc-AdenoCA,5,6
164,7a56d67-1bd7-4d69-9237-34c2d261261b.csv,Panc-AdenoCA,7,6
165,a4a868a-df23-4eef-a618-e945aa2ce98a.csv,Panc-AdenoCA,8,6
166,c02c38e-5fca-4995-b0cc-39b6189976a3.csv,Panc-AdenoCA,9,6
167,f9cfac8-7fbe-49cb-aeca-8d68aea57994.csv,Panc-AdenoCA,10,6
168,04624d2-d8f8-4b51-be1b-72c73d8055f9.csv,Panc-AdenoCA,1,6
169,37d6283-6f95-4975-a794-f3d5c4bbc7b3.csv,Panc-AdenoCA,2,6
170,47aa163-eec9-4225-940b-4373e78152e2.csv,Panc-AdenoCA,3,6
171,54b9433-ec10-4cb5-a860-4555da64917b.csv,Panc-AdenoCA,4,6
172,5cabba2-30a4-458e-897c-00ec3fefa6d2.csv,Panc-AdenoCA,5,6
174,7008a98-5aa0-4cc9-9bee-af2a422266db.csv,Panc-AdenoCA,7,6
175,710b214-5666-4054-97ef-3b9ac2bd90ac.csv,Panc-AdenoCA,8,6
176,80ca528-2c5f-400c-8df3-9c47869a64c2.csv,Panc-AdenoCA,9,6
177,8270565-9e02-4d46-9534-08206bfd027a.csv,Panc-AdenoCA,10,6
178,b8176a7-ea7c-42d7-a85a-cec1ca386f2e.csv,Panc-AdenoCA,1,6
179,bbc531a-dd41-40b7-ae59-e35508aea0c7.csv,Panc-AdenoCA,2,6
180,bdd7393-024b-4073-b5bc-ef7a68c15b8a.csv,Panc-AdenoCA,3,6
181,bff7954-95ec-455c-b0bc-92f67a09ee77.csv,Panc-AdenoCA,4,6
182,c395326-1656-4ef2-bb19-0cb29194b91c.csv,Panc-AdenoCA,5,6
184,0523251-3ac2-4292-bb00-9ae9ea9009f6.csv,Panc-AdenoCA,7,6
185,13fb736-614c-4d5f-83bf-2d7586f4fb53.csv,Panc-AdenoCA,8,6
186,15a51cc-4fdc-4343-a410-13ddc238dac8.csv,Panc-AdenoCA,9,6
187,3679262-63d7-463e-9501-6ab3f177aee8.csv,Panc-AdenoCA,10,6
188,741fb12-8160-43a7-bc70-2c545ea0031d.csv,Panc-AdenoCA,1,6
189,9e7c629-7b57-4ede-b315-0cea8c97c48e.csv,Panc-AdenoCA,2,6
190,a284012-bd06-47a3-8a9d-c6b185d87d85.csv,Panc-AdenoCA,3,6
191,afe9603-a804-48fb-9217-e2d1c3c346c5.csv,Panc-AdenoCA,4,6
192,b4608a7-6aec-4cba-b20f-489e214c9dbd.csv,Panc-AdenoCA,5,6
194,c7af465-22ed-485d-a78c-282b840bf7c9.csv,Panc-AdenoCA,7,6
195,f072bfe-3191-4a71-9e0b-decaa28365e1.csv,Panc-AdenoCA,8,6
196,fe0bf13-2ff4-4164-9b6a-cd3615bf3ddc.csv,Panc-AdenoCA,9,6
197,05ea63c-86a3-463a-a790-2edaa74b4da7.csv,Panc-AdenoCA,10,6
198,1804679-e728-4597-ac69-49554c087b9e.csv,Panc-AdenoCA,1,6
199,333b55b-8bac-4a99-9d23-3cc0c25057bf.csv,Panc-AdenoCA,2,6
200,4907a1b-8b06-47c5-8bca-c781d9cddaf8.csv,Panc-AdenoCA,3,6
201,5796835-d6cd-427e-a398-5fbef88b0648.csv,Panc-AdenoCA,4,6
202,8de6de6-4cfe-4239-9ebd-3437aa65efb2.csv,Panc-AdenoCA,5,6
204,a1ed4b9-f428-48aa-834d-1d9673999044.csv,Panc-AdenoCA,7,6
205,b2a1df8-487d-4dad-a347-5c5ed539d5ad.csv,Panc-AdenoCA,8,6
206,c856038-f5f7-4dfc-a0a4-3e3a6b8d160f.csv,Panc-AdenoCA,9,6
207,d4fdb6a-8067-4b64-ab74-bbb0fec34ca9.csv,Panc-AdenoCA,10,6
208,ed2689b-8e37-480c-b37c-acc538e54ddf.csv,Panc-AdenoCA,1,6
209,0aa815f-668a-4de9-bb32-3f215bb7f843.csv,Panc-AdenoCA,2,6
210,1df938f-1f23-4291-98ef-13db6debb796.csv,Panc-AdenoCA,3,6
211,4c8c7f0-5bac-4d59-91c4-c98207150548.csv,Panc-AdenoCA,4,6
212,5193d7e-e8b7-4098-bf98-8b3a62781d13.csv,Panc-AdenoCA,5,6
214,6eda5db-4d4f-418e-b0d4-ed9b3e5259d3.csv,Panc-AdenoCA,7,6
215,7048a93-a1ed-4cdc-a1ab-fa507408ca77.csv,Panc-AdenoCA,8,6
216,7603fc8-9b73-4c17-86f9-46ca1bceeb1d.csv,Panc-AdenoCA,9,6
217,97ea3d7-9fcd-4df1-9ea8-587cb3be75ec.csv,Panc-AdenoCA,10,6
218,c646623-6d33-4fbd-888e-89f55d82eb11.csv,Panc-AdenoCA,1,6
219,c77847e-48fd-4ba5-bc3e-3cd1b149b552.csv,Panc-AdenoCA,2,6
220,cfe388a-99f5-44b9-9226-a6ae6d892538.csv,Panc-AdenoCA,3,6
221,dac1323-2497-45e6-9148-e9c955292ba2.csv,Panc-AdenoCA,4,6
222,e5d5e7d-78cf-4a29-a9ee-56aa3da877dd.csv,Panc-AdenoCA,5,6
224,f002c3d-358f-4fc0-98f3-2f8b89de4374.csv,Panc-AdenoCA,7,6
225,f3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717.csv,Panc-AdenoCA,8,6
226,facd7d6-56cf-4f6a-87f0-1a7ab6b1a643.csv,Panc-AdenoCA,9,6
227,fc39172-083c-4297-b922-3f58df781332.csv,Panc-AdenoCA,10,6
228,1d9124e-dfa2-415e-b8b8-dd872fd3e2cb.csv,Panc-AdenoCA,1,6
229,283ed80-8302-4f26-99ed-ea20d101289d.csv,Panc-AdenoCA,2,6
230,4ada7a2-c4ac-4f89-ada7-4645861002cb.csv,Panc-AdenoCA,3,6
231,4e673a9-5b85-46e7-bcac-2ce6e1026896.csv,Panc-AdenoCA,4,6
232,4e926fd-006e-4c85-b71c-1433c325acb0.csv,Panc-AdenoCA,5,6
234,7702c0c-9636-4700-a8ae-7a58afd9fa71.csv,Panc-AdenoCA,7,6
235,94c4f69-8119-4eaf-97c1-5106890c14d4.csv,Panc-AdenoCA,8,6
236,a54205f-7e51-4e5a-9f0a-5e8a2e40235f.csv,Panc-AdenoCA,9,6
237,a9a3247-a465-4fdf-bb64-5afaa83a5d76.csv,Panc-AdenoCA,10,6
238,dbd0277-ddbf-4cc5-8ec3-3644b9553627.csv,Panc-AdenoCA,1,6
239,e96d91c-3686-4125-af71-b8703a011ad4.csv,Panc-AdenoCA,2,6
240,fe4bb51-e98a-41a7-a4e1-c3970386889c.csv,Panc-AdenoCA,3,6
0,0508f2b-36bf-44fc-b66b-97e1f3e40bfa.csv,Panc-Endocrine,4,6
1,1c8e465-2b4e-4519-bdef-c3ac06b43eeb.csv,Panc-Endocrine,5,6
3,51cb117-16fd-459e-81e5-002eca2b7eea.csv,Panc-Endocrine,7,6
4,5c487aa-72d8-42e6-aa2b-b9b5ce273f5c.csv,Panc-Endocrine,8,6
5,74fd614-5d9c-4bcc-96ad-351aa14387e3.csv,Panc-Endocrine,9,6
6,bafd9ae-64b3-492d-a6fd-12aa8edefcbe.csv,Panc-Endocrine,10,6
7,e7ac212-0469-4f17-9432-205ab1831257.csv,Panc-Endocrine,1,6
8,6c6f975-48fd-4cda-946a-777cb922949d.csv,Panc-Endocrine,2,6
9,a5bf97e-3d49-4d3f-b385-ffa7a295be9c.csv,Panc-Endocrine,3,6
10,b7838c9-c685-41c3-b184-a2e40c7c4dc7.csv,Panc-Endocrine,4,6
11,eb1bc62-18f6-4bcb-a16d-aa6a91914031.csv,Panc-Endocrine,5,6
13,74723ac-2bc1-4e2c-b31a-1907217b9f84.csv,Panc-Endocrine,7,6
14,9127cde-548f-4c42-96cf-6f0020c3db9a.csv,Panc-Endocrine,8,6
15,189bc97-afd8-4daf-80c9-2d78a08228d3.csv,Panc-Endocrine,9,6
16,3b99e90-741d-43f2-804b-75721199a0dc.csv,Panc-Endocrine,10,6
17,728982b-4547-4249-bd42-72a91d3fda8c.csv,Panc-Endocrine,1,6
18,ad44032-01fb-4f84-b880-f01bb13a4359.csv,Panc-Endocrine,2,6
19,ae3ce4a-54ec-4c3b-83f2-845696ea0fa1.csv,Panc-Endocrine,3,6
20,bb25b72-ceb1-4169-891e-339f22cb0f03.csv,Panc-Endocrine,4,6
21,4406493-37f4-48c7-961b-8714be50773a.csv,Panc-Endocrine,5,6
23,b5d9d8c-ff95-45f4-9287-2804e8a98ade.csv,Panc-Endocrine,7,6
24,d2204f1-be84-4f58-b7e7-61ae9fbf6d25.csv,Panc-Endocrine,8,6
25,174f450-0bf7-4237-a53e-844064f0e701.csv,Panc-Endocrine,9,6
26,59c30f2-8ae7-43c8-819c-800261065e06.csv,Panc-Endocrine,10,6
27,6425c2e-6bbf-4b20-ba07-79a526dd4603.csv,Panc-Endocrine,1,6
28,702affd-eafe-42a4-8f56-c1f22f8f184d.csv,Panc-Endocrine,2,6
29,89e0aea-9057-4b8c-8af1-74c74fe46a38.csv,Panc-Endocrine,3,6
30,935dd9d-d411-48f8-8512-aa73a63878b0.csv,Panc-Endocrine,4,6
31,9e2d6d1-debd-4796-ab0c-6a5673a990fc.csv,Panc-Endocrine,5,6
33,f13e9b8-6c8e-4fd7-aef1-da4e5d5e2a5e.csv,Panc-Endocrine,7,6
34,06d7f5e-ff98-4245-a9ac-281f5074f97a.csv,Panc-Endocrine,8,6
35,3a907ff-1042-4f9c-a385-55a32b3e103b.csv,Panc-Endocrine,9,6
36,9fe982d-6ab8-49b7-9efa-8349d60eb076.csv,Panc-Endocrine,10,6
37,c8f3dc9-21bf-4859-9599-231ac040eb7d.csv,Panc-Endocrine,1,6
38,dc43234-4f07-4c53-8b07-8d78d9dbad3b.csv,Panc-Endocrine,2,6
39,e776415-ddf4-4060-953f-08ef22441234.csv,Panc-Endocrine,3,6
40,243992d-0763-4b75-8066-e8e5309d0193.csv,Panc-Endocrine,4,6
41,24bf2b8-a246-4b6f-85f8-95824c03896e.csv,Panc-Endocrine,5,6
43,ae3671f-bf98-4693-8f35-3b762c9121d4.csv,Panc-Endocrine,7,6
44,c477f01-8000-49dc-a692-e47fc15e0b4f.csv,Panc-Endocrine,8,6
45,57a8354-9589-424e-98f4-98b9bfd6dcb0.csv,Panc-Endocrine,9,6
46,c443bd0-7987-44de-b312-5b859e6d13a9.csv,Panc-Endocrine,10,6
47,c4ebff2-8318-4046-98f5-da8f6b1a9e3b.csv,Panc-Endocrine,1,6
48,cbd1752-7eea-46d3-8623-09e96dfb1fdf.csv,Panc-Endocrine,2,6
49,4244f28-4ba2-4aa6-a0fb-0cd9b94bf9cc.csv,Panc-Endocrine,3,6
50,4b5dc5a-701a-45e3-8f63-8231031a055a.csv,Panc-Endocrine,4,6
51,58d4d1d-25e2-43f2-a18b-59b2c66f0c05.csv,Panc-Endocrine,5,6
53,cfa4e8f-ea4d-433b-8c2c-54f66ecb7e43.csv,Panc-Endocrine,7,6
54,4beedc3-0e96-4e1c-90b4-3674dfc01786.csv,Panc-Endocrine,8,6
55,a215f18-ae1f-4f0e-89dd-ac59ee8c8c44.csv,Panc-Endocrine,9,6
56,cb5e263-111b-43d8-9bd1-adb9a54e0fc0.csv,Panc-Endocrine,10,6
57,24feafa-f2e9-4498-8471-a9e42c80cc9f.csv,Panc-Endocrine,1,6
58,27b569a-2c79-4453-8a2d-41fd0b4dd28d.csv,Panc-Endocrine,2,6
59,4860b5f-0a80-4fb2-81e1-4bafeb525b1c.csv,Panc-Endocrine,3,6
60,499032c-6cb8-4646-a95b-10af2a21a289.csv,Panc-Endocrine,4,6
61,4e5626b-44fe-4cdb-a7d5-42028e0dbc4d.csv,Panc-Endocrine,5,6
63,8068cbb-4523-4ac9-ab17-edd4eb0e2975.csv,Panc-Endocrine,7,6
64,f91afc4-aa2b-4365-80c5-b98c9d118e10.csv,Panc-Endocrine,8,6
65,307688c-b1fa-47f6-a9e2-1ea41f7645b6.csv,Panc-Endocrine,9,6
66,766274a-3c1e-443f-9ed4-c0e2b9c904d1.csv,Panc-Endocrine,10,6
67,9e7cff0-aec2-4ff2-8091-7cbea2bf5991.csv,Panc-Endocrine,1,6
68,ef1fb1c-18fa-453a-b87f-295d3b0bc12b.csv,Panc-Endocrine,2,6
69,404ac28-da11-4746-9c3b-cf0b1888f67b.csv,Panc-Endocrine,3,6
70,515c7d2-2314-46bf-9736-ff3f3d2ab599.csv,Panc-Endocrine,4,6
71,6faafa5-7279-4dc3-be71-45af5c855b34.csv,Panc-Endocrine,5,6
73,c57c2e7-4c5b-4e2b-93c6-f032fcebc2fa.csv,Panc-Endocrine,7,6
74,c7faf84-4438-447b-abcf-a3af87043654.csv,Panc-Endocrine,8,6
75,e4d6f9f-d64a-41b9-a928-64e79b9f7d5f.csv,Panc-Endocrine,9,6
76,f2d41c4-7e79-4a46-aa4a-2a11c051ac40.csv,Panc-Endocrine,10,6
77,07affb1-b6b2-40a4-9c54-0e72f5ea5045.csv,Panc-Endocrine,1,6
78,3eb5217-50e4-49e2-a6fa-f847d091f3c9.csv,Panc-Endocrine,2,6
79,541b5b9-546d-47bc-acd6-4006ce0eec1d.csv,Panc-Endocrine,3,6
80,d4b53cb-5473-4bc1-9d84-0b0ad93cbd57.csv,Panc-Endocrine,4,6
81,e368301-b2f7-428f-9330-67c054c1a09d.csv,Panc-Endocrine,5,6
83,bea74b5-b1a8-4767-af7c-e179ce8da071.csv,Panc-Endocrine,7,6
84,e63d42b-d471-45b6-9bdf-1a3b55465d37.csv,Panc-Endocrine,8,6
0,05e85a3-3571-462d-8dc9-2babfc7ace21.csv,Prost-AdenoCA,9,6
1,08aef39-0c97-48ce-9dfd-f12d67116c59.csv,Prost-AdenoCA,10,6
2,08bad10-d41b-4bbb-86fa-9976ecea46b1.csv,Prost-AdenoCA,1,6
3,192d529-7340-45d8-a5f0-249cbb11ca19.csv,Prost-AdenoCA,2,6
4,52015bc-8c24-467c-8ff7-9e0dc4ad39fd.csv,Prost-AdenoCA,3,6
5,7531318-87e8-4db8-aa61-9b93597d063b.csv,Prost-AdenoCA,4,6
6,7f16397-71bb-4594-ad4d-caa7d2baeabd.csv,Prost-AdenoCA,5,6
8,8e1d976-6c39-428e-a4c2-f655b675683e.csv,Prost-AdenoCA,7,6
9,a6be23a-d5a0-4e95-ada2-a61b2b5d9485.csv,Prost-AdenoCA,8,6
10,bd3a230-531e-44aa-9999-b8ed8da0176b.csv,Prost-AdenoCA,9,6
11,bfd1043-5142-3662-e050-11ac0c486501.csv,Prost-AdenoCA,10,6
12,bfd1043-70fb-d2dc-e050-11ac0c4860cb.csv,Prost-AdenoCA,1,6
13,bfd1043-7343-fdd0-e050-11ac0c484cab.csv,Prost-AdenoCA,2,6
14,bfd1043-7344-fdd0-e050-11ac0c484cab.csv,Prost-AdenoCA,3,6
15,bfd1043-7346-fdd0-e050-11ac0c484cab.csv,Prost-AdenoCA,4,6
16,bfd1043-7ebf-aaec-e050-11ac0c482f39.csv,Prost-AdenoCA,5,6
18,bfd1043-7ed6-9ccc-e050-11ac0c481957.csv,Prost-AdenoCA,7,6
19,bfd1043-816e-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,8,6
20,bfd1043-8170-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,9,6
21,bfd1043-8172-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,10,6
22,bfd1043-8173-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,1,6
23,bfd1043-8175-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,2,6
24,bfd1043-8177-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,3,6
25,bfd1043-817c-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,4,6
26,bfd1043-817e-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,5,6
28,bfd1043-8181-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,7,6
29,bfd1043-8183-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,8,6
30,bfd1043-8187-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,9,6
31,bfd1043-8189-e3e4-e050-11ac0c4860c5.csv,Prost-AdenoCA,10,6
32,bfd1068-3fc3-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,1,6
33,bfd1068-3fc5-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,2,6
34,bfd1068-3fca-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,3,6
35,bfd1068-3fcd-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,4,6
36,bfd1068-3fcf-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,5,6
38,bfd1068-3fd5-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,7,6
39,bfd1068-3fd8-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,8,6
40,bfd1068-3fdd-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,9,6
41,bfd1068-3fdf-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,10,6
42,bfd1068-3fe1-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,1,6
43,bfd1068-3fe4-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,2,6
44,bfd1068-3fe6-a95b-e050-11ac0c4860c3.csv,Prost-AdenoCA,3,6
45,bfe2ac9-0aec-c248-e050-11ac0d487e1c.csv,Prost-AdenoCA,4,6
46,bfe2ac9-0aee-c248-e050-11ac0d487e1c.csv,Prost-AdenoCA,5,6
48,bfe2ac9-0af5-c248-e050-11ac0d487e1c.csv,Prost-AdenoCA,7,6
49,bfe2ac9-0af8-c248-e050-11ac0d487e1c.csv,Prost-AdenoCA,8,6
50,bfe2ac9-0afa-c248-e050-11ac0d487e1c.csv,Prost-AdenoCA,9,6
51,bfe2ac9-0afd-c248-e050-11ac0d487e1c.csv,Prost-AdenoCA,10,6
52,bfe2ac9-0aff-c248-e050-11ac0d487e1c.csv,Prost-AdenoCA,1,6
53,bfebf9f-c779-e57d-e050-11ac0d487827.csv,Prost-AdenoCA,2,6
54,bfebf9f-c77d-e57d-e050-11ac0d487827.csv,Prost-AdenoCA,3,6
55,bfebf9f-c77f-e57d-e050-11ac0d487827.csv,Prost-AdenoCA,4,6
56,bfebf9f-c781-e57d-e050-11ac0d487827.csv,Prost-AdenoCA,5,6
58,c0038ff-6cc4-b0b0-e050-11ac0d483d73.csv,Prost-AdenoCA,7,6
59,c0038ff-6cc6-b0b0-e050-11ac0d483d73.csv,Prost-AdenoCA,8,6
60,c0038ff-6cc8-b0b0-e050-11ac0d483d73.csv,Prost-AdenoCA,9,6
61,c9a5dbc-f7f3-43e7-83d1-77b9fb4b8b54.csv,Prost-AdenoCA,10,6
62,cb4356c-b5d6-4541-b048-ff6d4b3a5d26.csv,Prost-AdenoCA,1,6
63,ed2e2e1-2fe3-43eb-8cad-34f3f21a7169.csv,Prost-AdenoCA,2,6
64,08b67d4-5d66-46da-8675-6acae643b76f.csv,Prost-AdenoCA,3,6
65,20f01d1-8884-4aca-a1cb-36b207b2aa3a.csv,Prost-AdenoCA,4,6
66,22bf0a9-8052-49da-a9d7-0e5de9ab7032.csv,Prost-AdenoCA,5,6
68,31332b2-ff51-4bd7-a626-aff2ecea6135.csv,Prost-AdenoCA,7,6
69,45f2b89-8878-4390-b0f6-f09b02fb138a.csv,Prost-AdenoCA,8,6
70,558629a-770a-4dcb-b0bf-9a8bcea9d80b.csv,Prost-AdenoCA,9,6
71,86cacaf-4f20-4ad2-a07a-a7dc942a70b0.csv,Prost-AdenoCA,10,6
72,a319682-f55e-4e0b-8476-48a0bea6c265.csv,Prost-AdenoCA,1,6
73,bbfe6f2-ad19-4d29-895b-973f5a91c707.csv,Prost-AdenoCA,2,6
74,bd47e40-d708-4ca2-b4b3-eb8d996c916b.csv,Prost-AdenoCA,3,6
75,be81ade-7ad6-4e7e-90d0-f986b3fb0a25.csv,Prost-AdenoCA,4,6
76,d6c9181-a02f-4c35-85b3-65dc5808f50e.csv,Prost-AdenoCA,5,6
78,dd96495-5f83-4d36-96cf-b77cd0cbbfda.csv,Prost-AdenoCA,7,6
79,eb37b28-fac2-477a-88b3-e04291a07926.csv,Prost-AdenoCA,8,6
80,f04210a-0c2e-4bb8-ac8e-86198e5f1d34.csv,Prost-AdenoCA,9,6
81,f5e70c1-c5de-49e7-941a-46e11a4f4416.csv,Prost-AdenoCA,10,6
82,5c002f7-e972-421a-b32d-7dd675d81931.csv,Prost-AdenoCA,1,6
83,80a069c-38e5-4300-a15c-2612301b70e3.csv,Prost-AdenoCA,2,6
84,89790a5-77bd-49a9-a1ec-478a8ecacd7f.csv,Prost-AdenoCA,3,6
85,b54d668-7585-4bf4-9fdd-aea3c5cd4fa4.csv,Prost-AdenoCA,4,6
86,c9c50ff-01d9-4703-931b-04119178706f.csv,Prost-AdenoCA,5,6
88,f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663.csv,Prost-AdenoCA,7,6
89,04c3e10-583c-421d-ab01-15c937d5014a.csv,Prost-AdenoCA,8,6
90,06ef5bc-97d0-4312-ae0e-343c4e31d869.csv,Prost-AdenoCA,9,6
91,2d8c373-b5c8-420b-9808-8812b5501649.csv,Prost-AdenoCA,10,6
92,39a2c94-55c9-4113-a706-b0971fa2784f.csv,Prost-AdenoCA,1,6
93,3de44a2-bec1-402d-872c-d78c1f2d52b3.csv,Prost-AdenoCA,2,6
94,5553150-e4ef-4539-b220-259f2d634bd7.csv,Prost-AdenoCA,3,6
95,6962459-e81f-4b8c-a08d-df60ef3283a3.csv,Prost-AdenoCA,4,6
96,9aee9fc-fa27-4b71-b9e8-43ff34bd3930.csv,Prost-AdenoCA,5,6
98,b8ab548-6669-4142-9612-cafded0d7a23.csv,Prost-AdenoCA,7,6
99,c92c0e9-68e0-4354-8ed1-b6506878145d.csv,Prost-AdenoCA,8,6
100,e7a30e6-2202-40bd-bfc1-0383604050da.csv,Prost-AdenoCA,9,6
101,e86e68b-d083-4450-b056-4cd0f8d4a084.csv,Prost-AdenoCA,10,6
102,1027c0b-85af-4c78-bba0-0da63cd75fa9.csv,Prost-AdenoCA,1,6
103,1c565a9-d44a-447f-85c0-98f23bfee1b3.csv,Prost-AdenoCA,2,6
104,2a548f0-d86a-4273-8bda-be0fe6a53b20.csv,Prost-AdenoCA,3,6
105,3b675e0-22e0-42d6-a060-afc93e22ac95.csv,Prost-AdenoCA,4,6
106,4083f54-0953-48e3-a704-11ad0988ad2e.csv,Prost-AdenoCA,5,6
108,5d0ccb2-641f-4348-b3a8-61f4113cd85b.csv,Prost-AdenoCA,7,6
109,75bca00-9089-4f50-8638-4e5e8aca6dcd.csv,Prost-AdenoCA,8,6
110,8c33a30-557b-4ecf-8066-5b4b068b5e3a.csv,Prost-AdenoCA,9,6
111,b44b313-6f74-4233-bec4-7e41c91c77f1.csv,Prost-AdenoCA,10,6
112,c5228b5-bf31-4abd-a47c-d088e16dba13.csv,Prost-AdenoCA,1,6
113,c755527-3b5d-4d36-822d-990aa1003d6a.csv,Prost-AdenoCA,2,6
114,d11d7da-1204-437e-87b1-e8337a67c9a8.csv,Prost-AdenoCA,3,6
115,e596add-a7c5-4617-9649-b4ac6612e39c.csv,Prost-AdenoCA,4,6
116,eac784b-084a-4106-9a76-2d9fbec57033.csv,Prost-AdenoCA,5,6
118,4319e3d-c28f-4ba1-9c87-299d303e4de3.csv,Prost-AdenoCA,7,6
119,51d5082-ab6a-4674-af0d-ce408f589949.csv,Prost-AdenoCA,8,6
120,81be6cf-9778-49c3-9c77-1316eaa78929.csv,Prost-AdenoCA,9,6
121,97e4011-ea99-4356-b1d9-8cfe35db7c3b.csv,Prost-AdenoCA,10,6
122,9938f45-3e57-43d6-af3b-bb4968249e5a.csv,Prost-AdenoCA,1,6
123,9c18694-8a43-41dd-a6f6-52a20bc8dd54.csv,Prost-AdenoCA,2,6
124,c8da06c-7964-4ad1-ac9e-d1b5507105d2.csv,Prost-AdenoCA,3,6
125,d6ad982-bb01-4233-b8fa-d129460eec79.csv,Prost-AdenoCA,4,6
126,df0aab4-0be2-4da3-a4b7-a10fca09a4ba.csv,Prost-AdenoCA,5,6
128,1973578-4c0d-4a3f-b9c4-f96ceab24629.csv,Prost-AdenoCA,7,6
129,1a48c69-4f7d-4dc6-aff7-88a6c33137df.csv,Prost-AdenoCA,8,6
130,1d941f1-87df-43af-8a29-b6809c809275.csv,Prost-AdenoCA,9,6
131,218f366-d5d2-4289-a95e-eeedfae7523a.csv,Prost-AdenoCA,10,6
132,2ea1264-47b6-4a6b-9fa6-779837f8e905.csv,Prost-AdenoCA,1,6
133,3faa59e-6649-412e-823a-338d0662ec72.csv,Prost-AdenoCA,2,6
134,763f295-f2bf-4975-bea5-c1a490d9a1fa.csv,Prost-AdenoCA,3,6
135,947cd78-0a51-4949-8383-343f9122d953.csv,Prost-AdenoCA,4,6
136,9dbe6ef-f5de-4c1f-b2f2-963dcb6ccd3e.csv,Prost-AdenoCA,5,6
138,d325c96-8f5c-4064-9806-4364016da8a4.csv,Prost-AdenoCA,7,6
139,d936ef9-b5df-44d3-831f-528bf8ddc131.csv,Prost-AdenoCA,8,6
140,f25ca85-4b4a-420f-b0cc-5a4f65a97da3.csv,Prost-AdenoCA,9,6
141,fe135ef-54b4-4941-9bb9-872dc4d18d9f.csv,Prost-AdenoCA,10,6
142,ff16b0d-5966-4119-9bec-c9ebff804a37.csv,Prost-AdenoCA,1,6
143,181dd10-1371-4cb6-9219-a9542c62b854.csv,Prost-AdenoCA,2,6
144,303f9fe-88bb-48ba-b9b4-ebf9e4770c1c.csv,Prost-AdenoCA,3,6
145,34a8251-9ecc-47f5-835f-846b67693ca6.csv,Prost-AdenoCA,4,6
146,3f7718b-f9b1-4a63-a561-0c9cc2abeb9f.csv,Prost-AdenoCA,5,6
148,69e2ac9-a121-4b2a-a0fd-5f755b579811.csv,Prost-AdenoCA,7,6
149,83579bd-e29d-457c-8236-1a80b557600c.csv,Prost-AdenoCA,8,6
